"Plot Title: site10kmWY2026"
"#","Date Time, GMT-06:00","Wind Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Gust Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Wind Direction, ø (LGR S/N: 21623137, SEN S/N: 21534753)","Temp, °C (LGR S/N: 21623137, SEN S/N: 21549914)","RH, % (LGR S/N: 21623137, SEN S/N: 21549914)","Pressure, mbar (LGR S/N: 21623137, SEN S/N: 21569223)","DewPt, °C (LGR S/N: 21623137, SEN S/N: 21549914)"
9520,01/03/26 02:30:53 PM,4.34,6.35,68.8,5.014,92.313,1069.350,3.875
9521,01/03/26 02:40:53 PM,4.34,6.35,74.4,5.008,91.717,1069.350,3.777
9522,01/03/26 02:50:53 PM,4.34,7.01,71.6,5.081,90.927,1069.350,3.726
9523,01/03/26 03:00:53 PM,5.01,8.68,70.2,5.204,90.381,1069.350,3.762
9524,01/03/26 03:10:53 PM,5.34,8.02,70.2,5.059,90.207,1069.350,3.591
9525,01/03/26 03:20:53 PM,5.01,8.35,66.0,4.920,90.512,1069.350,3.502
9526,01/03/26 03:30:53 PM,4.68,6.68,70.2,4.963,90.448,1069.350,3.534
9527,01/03/26 03:40:53 PM,4.34,6.68,70.2,4.960,90.785,1069.350,3.584
9528,01/03/26 03:50:53 PM,4.34,6.68,70.2,4.778,91.620,1069.350,3.534
9529,01/03/26 04:00:53 PM,4.68,7.01,73.0,4.598,92.775,1069.350,3.533
9530,01/03/26 04:10:53 PM,4.34,7.01,75.8,4.512,93.512,1069.350,3.559
9531,01/03/26 04:20:53 PM,4.68,7.01,73.0,4.523,93.471,1069.350,3.564
9532,01/03/26 04:30:53 PM,5.01,7.68,64.6,4.502,93.092,1069.350,3.486
9533,01/03/26 04:40:53 PM,5.01,7.68,64.6,4.469,93.146,1069.350,3.461
9534,01/03/26 04:50:53 PM,5.01,8.02,60.4,4.416,92.903,1069.350,3.371
9535,01/03/26 05:00:53 PM,4.68,7.35,60.4,4.303,93.178,1069.350,3.301
9536,01/03/26 05:10:53 PM,4.34,6.68,74.4,4.193,93.677,1069.350,3.267
9537,01/03/26 05:20:53 PM,4.01,6.68,74.4,4.051,94.072,1069.350,3.186
9538,01/03/26 05:30:53 PM,4.01,6.35,75.8,3.874,94.228,1069.350,3.033
9539,01/03/26 05:40:53 PM,4.68,7.01,71.6,3.703,94.487,1069.350,2.902
9540,01/03/26 05:50:53 PM,4.34,7.01,68.8,3.574,94.136,1069.350,2.721
9541,01/03/26 06:00:53 PM,5.01,7.35,64.6,3.504,93.829,1069.350,2.605
9542,01/03/26 06:10:53 PM,4.68,7.01,60.4,3.397,94.244,1069.350,2.561
9543,01/03/26 06:20:53 PM,5.01,8.68,57.6,3.276,94.821,1069.350,2.526
9544,01/03/26 06:30:53 PM,5.01,7.68,63.2,2.992,95.810,1069.350,2.389
9545,01/03/26 06:40:53 PM,5.68,9.35,64.6,2.904,96.512,1069.350,2.404
9546,01/03/26 06:50:53 PM,6.68,10.02,64.6,3.022,96.329,1069.350,2.495
9547,01/03/26 07:00:53 PM,6.68,9.68,59.0,3.089,95.856,1069.350,2.493
9548,01/03/26 07:10:53 PM,6.68,10.02,56.2,3.030,95.854,1069.350,2.434
9549,01/03/26 07:20:53 PM,6.01,10.02,63.2,2.947,95.506,1069.350,2.300
9550,01/03/26 07:30:53 PM,5.34,8.35,64.6,2.912,95.314,1069.350,2.237
9551,01/03/26 07:40:53 PM,4.68,7.01,63.2,2.711,95.978,1069.350,2.134
9552,01/03/26 07:50:53 PM,6.01,9.35,68.8,2.821,95.406,1069.350,2.160
9553,01/03/26 08:00:53 PM,5.68,8.35,66.0,2.864,95.366,1069.350,2.197
9554,01/03/26 08:10:53 PM,5.34,7.35,59.0,2.797,95.694,1069.350,2.178
9555,01/03/26 08:20:53 PM,5.01,7.01,61.8,2.904,95.612,1069.350,2.273
9556,01/03/26 08:30:53 PM,5.34,7.68,51.9,3.089,94.940,1069.350,2.358
9557,01/03/26 08:40:53 PM,5.34,8.02,51.9,3.231,94.742,1069.350,2.470
9558,01/03/26 08:50:53 PM,4.68,7.68,44.9,3.518,93.959,1069.350,2.639
9559,01/03/26 09:00:53 PM,4.68,7.35,59.0,3.397,95.476,1069.350,2.744
9560,01/03/26 09:10:53 PM,4.34,7.35,67.4,3.362,96.172,1069.350,2.811
9561,01/03/26 09:20:53 PM,3.67,5.68,75.8,3.413,96.617,1069.350,2.927
9562,01/03/26 09:30:53 PM,2.67,5.01,88.4,3.301,97.090,1069.350,2.884
9563,01/03/26 09:40:53 PM,1.67,3.01,195.1,2.834,98.663,1069.350,2.644
9564,01/03/26 09:50:53 PM,2.67,5.68,245.7,2.571,99.866,1069.350,2.551
9565,01/03/26 10:00:53 PM,1.34,3.67,77.2,2.807,98.997,1069.350,2.665
9566,01/03/26 10:10:53 PM,1.34,3.01,66.0,2.724,98.817,1069.350,2.556
9567,01/03/26 10:20:53 PM,3.67,7.35,165.7,3.448,95.674,1069.350,2.824
9568,01/03/26 10:30:53 PM,3.34,6.68,190.9,3.730,93.466,1069.350,2.775
9569,01/03/26 10:40:53 PM,2.00,3.34,290.6,3.373,94.095,1069.350,2.515
9570,01/03/26 10:50:53 PM,2.34,3.34,329.9,2.957,95.926,1069.350,2.371
9571,01/03/26 11:00:53 PM,2.00,3.34,286.4,3.518,91.566,1069.350,2.276
9572,01/03/26 11:10:53 PM,2.34,4.68,282.2,3.931,88.132,1069.350,2.149
9573,01/03/26 11:20:53 PM,2.34,4.68,254.1,4.829,83.174,1069.350,2.220
9574,01/03/26 11:30:53 PM,2.00,3.67,224.6,4.654,83.532,1069.350,2.109
9575,01/03/26 11:40:53 PM,2.67,6.35,202.2,4.075,85.855,1069.350,1.924
9576,01/03/26 11:50:53 PM,3.01,5.01,190.9,3.486,88.986,1069.350,1.844
9577,01/04/26 12:00:53 AM,1.00,2.67,237.3,2.885,91.020,1069.350,1.565
9578,01/04/26 12:10:53 AM,0.33,1.34,300.4,2.901,90.889,1069.350,1.561
9579,01/04/26 12:20:53 AM,0.00,0.67,300.4,3.032,90.071,1069.350,1.565
9580,01/04/26 12:30:53 AM,0.00,0.00,300.4,2.646,91.450,1069.350,1.394
9581,01/04/26 12:40:53 AM,0.33,1.34,315.9,1.826,94.417,1069.350,1.024
9582,01/04/26 12:50:53 AM,1.00,1.67,21.1,1.569,95.705,1069.350,0.956
9583,01/04/26 01:00:53 AM,1.00,2.34,355.2,1.612,96.435,1069.350,1.104
9584,01/04/26 01:10:53 AM,1.67,3.67,12.6,1.893,95.633,1069.350,1.268
9585,01/04/26 01:20:53 AM,1.00,2.67,110.9,2.089,94.470,1069.350,1.293
9586,01/04/26 01:30:53 AM,0.67,1.67,139.0,1.502,96.410,1069.350,0.991
9587,01/04/26 01:40:53 AM,0.33,1.34,102.5,1.636,96.497,1069.350,1.137
9588,01/04/26 01:50:53 AM,0.67,2.34,68.8,1.606,96.431,1069.350,1.098
9589,01/04/26 02:00:53 AM,0.33,1.67,182.5,1.175,97.656,1069.350,0.843
9590,01/04/26 02:10:53 AM,1.34,3.34,130.6,1.116,97.574,1069.350,0.772
9591,01/04/26 02:20:53 AM,0.67,2.00,209.2,0.772,99.371,1069.350,0.681
9592,01/04/26 02:30:53 AM,0.33,1.34,198.0,0.772,99.326,1069.350,0.675
9593,01/04/26 02:40:53 AM,0.33,1.34,234.5,0.673,99.460,1069.350,0.594
9594,01/04/26 02:50:53 AM,0.00,0.00,261.1,0.587,99.751,1069.350,0.548
9595,01/04/26 03:00:53 AM,0.00,1.34,287.8,0.341,99.994,1069.350,0.336
9596,01/04/26 03:10:53 AM,0.67,1.67,325.7,0.502,99.983,1069.350,0.495
9597,01/04/26 03:20:53 AM,1.00,2.67,324.3,0.866,99.167,1069.350,0.746
9598,01/04/26 03:30:53 AM,1.34,4.01,87.0,1.657,97.108,1069.350,1.246
9599,01/04/26 03:40:53 AM,0.67,1.67,126.4,1.402,96.774,1069.350,0.943
9600,01/04/26 03:50:53 AM,0.00,0.33,124.9,0.882,98.499,1069.350,0.669
9601,01/04/26 04:00:53 AM,0.33,1.34,143.2,0.301,99.469,1069.350,0.223
9602,01/04/26 04:10:53 AM,0.33,0.67,153.0,-0.086,99.997,1069.350,-0.092
9603,01/04/26 04:20:53 AM,0.00,0.00,154.4,0.032,99.997,1069.350,0.027
9604,01/04/26 04:30:53 AM,0.00,0.33,154.4,0.049,99.997,1069.350,0.044
9605,01/04/26 04:40:53 AM,0.00,0.67,154.4,0.129,99.997,1069.350,0.124
9606,01/04/26 04:50:53 AM,1.34,2.67,29.5,0.145,99.997,1069.350,0.140
9607,01/04/26 05:00:53 AM,1.67,2.34,8.4,0.496,99.951,1069.350,0.485
9608,01/04/26 05:10:53 AM,0.67,2.00,188.1,0.394,99.806,1069.350,0.363
9609,01/04/26 05:20:53 AM,1.00,2.34,190.9,0.126,99.997,1069.350,0.121
9610,01/04/26 05:30:53 AM,1.34,3.34,289.2,-0.077,99.997,1069.350,-0.083
9611,01/04/26 05:40:53 AM,0.67,1.67,251.3,0.081,99.997,1069.350,0.076
9612,01/04/26 05:50:53 AM,0.00,0.67,262.5,-0.002,99.997,1069.350,-0.007
9613,01/04/26 06:00:53 AM,0.00,0.33,262.5,-0.010,99.997,1069.350,-0.015
9614,01/04/26 06:10:53 AM,0.00,0.33,262.5,0.040,99.997,1069.350,0.035
9615,01/04/26 06:20:53 AM,0.00,0.00,262.5,0.049,99.997,1069.350,0.044
9616,01/04/26 06:30:53 AM,0.00,0.00,262.5,-0.008,99.997,1069.350,-0.013
9617,01/04/26 06:40:53 AM,0.00,0.00,262.5,-0.147,99.997,1069.350,-0.153
9618,01/04/26 06:50:53 AM,0.00,0.00,263.9,-0.472,99.997,1069.350,-0.478
9619,01/04/26 07:00:53 AM,0.67,1.00,306.1,-0.354,99.997,1069.350,-0.360
9620,01/04/26 07:10:53 AM,0.00,0.33,308.9,-0.032,99.997,1069.350,-0.037
9621,01/04/26 07:20:53 AM,0.00,0.00,249.9,-0.431,99.997,1069.350,-0.437
9622,01/04/26 07:30:53 AM,0.00,0.00,249.9,-0.592,99.997,1069.350,-0.598
9623,01/04/26 07:40:53 AM,0.00,0.00,262.5,-0.622,99.997,1069.350,-0.628
9624,01/04/26 07:50:53 AM,0.00,0.00,262.5,-0.415,99.997,1069.350,-0.421
9625,01/04/26 08:00:53 AM,0.00,0.00,262.5,-0.112,99.997,1069.350,-0.118
9626,01/04/26 08:10:53 AM,0.00,0.00,262.5,0.006,99.997,1069.350,0.001
9627,01/04/26 08:20:53 AM,0.00,0.00,262.5,-0.271,99.997,1069.350,-0.277
9628,01/04/26 08:30:53 AM,0.00,0.00,262.5,-0.163,99.997,1069.350,-0.169
9629,01/04/26 08:40:53 AM,0.00,0.00,262.5,-0.010,99.997,1069.350,-0.015
9630,01/04/26 08:50:53 AM,0.33,1.00,346.8,0.027,99.997,1069.350,0.022
9631,01/04/26 09:00:53 AM,0.33,1.34,19.7,0.091,99.997,1069.350,0.086
9632,01/04/26 09:10:53 AM,0.67,1.34,153.0,0.102,99.997,1069.350,0.097
9633,01/04/26 09:20:53 AM,0.67,1.34,153.0,0.094,99.997,1069.350,0.089
9634,01/04/26 09:30:53 AM,0.33,1.00,153.0,0.067,99.997,1069.350,0.062
9635,01/04/26 09:40:53 AM,0.33,1.34,162.9,0.083,99.997,1069.350,0.078
9636,01/04/26 09:50:53 AM,0.00,0.00,165.7,0.129,99.997,1069.350,0.124
9637,01/04/26 10:00:53 AM,0.00,1.67,158.6,0.207,99.997,1069.350,0.202
9638,01/04/26 10:10:53 AM,0.33,1.00,119.3,0.384,99.997,1069.350,0.379
9639,01/04/26 10:20:53 AM,0.00,0.00,115.1,0.357,99.997,1069.350,0.352
9640,01/04/26 10:30:53 AM,0.00,1.34,113.7,0.405,99.997,1069.350,0.400
9641,01/04/26 10:40:53 AM,0.33,1.00,98.3,0.459,99.997,1069.350,0.454
9642,01/04/26 10:50:53 AM,0.67,1.67,87.0,0.480,99.997,1069.350,0.475
9643,01/04/26 11:00:53 AM,0.33,1.34,53.3,0.553,99.997,1069.350,0.548
9644,01/04/26 11:10:53 AM,0.00,0.00,54.8,0.617,99.997,1069.350,0.613
9645,01/04/26 11:20:53 AM,0.67,1.67,37.9,0.652,99.997,1069.350,0.648
9646,01/04/26 11:30:53 AM,0.67,1.34,9.8,0.687,99.997,1069.350,0.683
9647,01/04/26 11:40:53 AM,1.00,4.34,4.2,1.298,98.703,1069.350,1.114
9648,01/04/26 11:50:53 AM,0.33,2.00,103.9,2.057,95.439,1069.350,1.403
9649,01/04/26 12:00:53 PM,0.00,1.00,123.5,2.400,94.357,1069.350,1.586
9650,01/04/26 12:10:53 PM,1.00,2.34,129.2,2.601,94.058,1069.350,1.742
9651,01/04/26 12:20:53 PM,1.67,3.34,181.1,3.134,92.822,1069.350,2.086
9652,01/04/26 12:30:53 PM,4.01,8.35,192.3,3.242,91.775,1069.350,2.035
9653,01/04/26 12:40:53 PM,3.01,5.01,219.0,3.006,93.256,1069.350,2.024
9654,01/04/26 12:50:53 PM,2.00,3.34,251.3,2.823,94.041,1069.350,1.960
9655,01/04/26 01:00:53 PM,1.00,2.67,259.7,2.435,96.045,1069.350,1.868
9656,01/04/26 01:10:53 PM,1.00,2.00,287.8,2.480,96.220,1069.350,1.939
9657,01/04/26 01:20:53 PM,0.33,1.34,341.2,2.684,95.985,1069.350,2.108
9658,01/04/26 01:30:53 PM,0.67,1.34,16.8,2.872,96.809,1069.350,2.415
9659,01/04/26 01:40:53 PM,2.00,3.01,21.1,2.802,97.259,1069.350,2.411
9660,01/04/26 01:50:53 PM,2.00,3.34,16.8,2.716,97.215,1069.350,2.318
9661,01/04/26 02:00:53 PM,2.00,4.34,16.8,2.815,96.440,1069.350,2.305
9662,01/04/26 02:10:53 PM,1.00,2.34,40.7,3.252,95.094,1069.350,2.543
9663,01/04/26 02:20:53 PM,1.34,2.34,129.2,3.920,92.001,1069.350,2.741
9664,01/04/26 02:30:53 PM,1.34,2.00,139.0,4.164,92.178,1069.350,3.011
9665,01/04/26 02:40:53 PM,1.67,2.67,88.4,4.038,93.246,1069.350,3.048
9666,01/04/26 02:50:53 PM,1.67,3.01,56.2,3.901,91.498,1069.350,2.645
9667,01/04/26 03:00:53 PM,1.34,3.01,67.4,3.687,93.320,1069.350,2.711
9668,01/04/26 03:10:53 PM,1.34,2.34,67.4,3.317,95.164,1069.350,2.618
9669,01/04/26 03:20:53 PM,1.00,2.67,88.4,3.258,97.208,1069.350,2.858
9670,01/04/26 03:30:53 PM,2.67,4.68,80.0,3.094,98.366,1069.350,2.862
9671,01/04/26 03:40:53 PM,4.01,6.01,75.8,2.585,99.474,1069.350,2.510
9672,01/04/26 03:50:53 PM,4.34,6.68,66.0,2.287,99.806,1069.350,2.258
9673,01/04/26 04:00:53 PM,3.67,5.68,66.0,2.142,99.997,1069.350,2.140
9674,01/04/26 04:10:53 PM,3.01,5.34,71.6,2.024,99.985,1069.350,2.020
9675,01/04/26 04:20:53 PM,3.01,5.01,71.6,1.703,99.997,1069.350,1.700
9676,01/04/26 04:30:53 PM,2.00,3.01,70.2,1.553,99.997,1069.350,1.550
9677,01/04/26 04:40:53 PM,2.34,3.67,60.4,1.362,99.997,1069.350,1.359
9678,01/04/26 04:50:53 PM,2.34,4.01,71.6,1.357,99.997,1069.350,1.354
9679,01/04/26 05:00:53 PM,2.67,4.01,74.4,1.384,99.997,1069.350,1.381
9680,01/04/26 05:10:53 PM,2.34,4.01,75.8,1.282,99.997,1069.350,1.279
9681,01/04/26 05:20:53 PM,2.00,4.34,74.4,1.166,99.997,1069.350,1.162
9682,01/04/26 05:30:53 PM,1.67,3.67,82.8,1.014,99.997,1069.350,1.010
9683,01/04/26 05:40:53 PM,1.67,3.01,137.6,0.912,99.997,1069.350,0.908
9684,01/04/26 05:50:53 PM,2.34,3.67,94.1,0.837,99.997,1069.350,0.833
9685,01/04/26 06:00:53 PM,2.00,3.34,81.4,0.716,99.997,1069.350,0.712
9686,01/04/26 06:10:53 PM,1.67,2.67,80.0,0.662,99.997,1069.350,0.658
9687,01/04/26 06:20:53 PM,1.00,2.34,64.6,0.620,99.997,1069.350,0.616
9688,01/04/26 06:30:53 PM,0.33,1.34,183.9,0.571,99.997,1069.350,0.567
9689,01/04/26 06:40:53 PM,0.67,1.67,226.0,0.545,99.997,1069.350,0.540
9690,01/04/26 06:50:53 PM,0.67,2.00,263.9,0.432,99.997,1069.350,0.427
9691,01/04/26 07:00:53 PM,0.00,1.00,262.5,0.453,99.997,1069.350,0.448
9692,01/04/26 07:10:53 PM,0.00,0.67,262.5,0.239,99.997,1069.350,0.234
9693,01/04/26 07:20:53 PM,0.00,0.00,262.5,0.266,99.997,1069.350,0.261
9694,01/04/26 07:30:53 PM,0.00,0.00,262.5,0.266,99.997,1069.350,0.261
9695,01/04/26 07:40:53 PM,0.00,0.00,262.5,0.311,99.997,1069.350,0.306
9696,01/04/26 07:50:53 PM,0.00,0.00,262.5,0.234,99.997,1069.350,0.229
9697,01/04/26 08:00:53 PM,0.00,0.00,262.5,0.263,99.997,1069.350,0.258
9698,01/04/26 08:10:53 PM,0.00,0.00,262.5,0.258,99.997,1069.350,0.253
9699,01/04/26 08:20:53 PM,1.00,2.00,341.2,0.164,99.997,1069.350,0.159
9700,01/04/26 08:30:53 PM,1.34,1.67,16.8,0.287,99.997,1069.350,0.282
9701,01/04/26 08:40:53 PM,1.00,1.67,60.4,0.491,99.997,1069.350,0.486
9702,01/04/26 08:50:53 PM,0.33,1.67,43.5,0.445,99.997,1069.350,0.440
9703,01/04/26 09:00:53 PM,0.33,1.34,165.7,0.376,99.997,1069.350,0.371
9704,01/04/26 09:10:53 PM,1.00,1.67,268.1,0.014,99.997,1069.350,0.009
9705,01/04/26 09:20:53 PM,0.67,1.34,283.6,0.242,99.997,1069.350,0.237
9706,01/04/26 09:30:53 PM,1.00,1.34,227.4,-0.080,99.997,1069.350,-0.086
9707,01/04/26 09:40:53 PM,0.33,1.34,228.8,-0.313,99.997,1069.350,-0.319
9708,01/04/26 09:50:53 PM,0.33,1.00,228.8,-0.367,99.997,1069.350,-0.373
9709,01/04/26 10:00:53 PM,0.33,1.00,228.8,-0.319,99.997,1069.350,-0.325
9710,01/04/26 10:10:53 PM,0.67,1.34,273.8,-0.563,99.997,1069.350,-0.569
9711,01/04/26 10:20:53 PM,0.00,0.33,293.4,-0.472,99.997,1069.350,-0.478
9712,01/04/26 10:30:53 PM,0.67,1.34,293.4,-0.552,99.997,1069.350,-0.558
9713,01/04/26 10:40:53 PM,0.67,1.34,287.8,-0.260,99.997,1069.350,-0.266
9714,01/04/26 10:50:53 PM,1.00,1.67,271.0,-0.190,99.997,1069.350,-0.196
9715,01/04/26 11:00:53 PM,1.00,1.67,262.5,-0.193,99.997,1069.350,-0.199
9716,01/04/26 11:10:53 PM,1.00,1.67,275.2,-0.190,99.997,1069.350,-0.196
9717,01/04/26 11:20:53 PM,0.67,1.34,276.6,-0.153,99.997,1069.350,-0.159
9718,01/04/26 11:30:53 PM,0.33,1.00,278.0,-0.174,99.997,1069.350,-0.180
9719,01/04/26 11:40:53 PM,1.00,1.34,296.2,-0.209,99.997,1069.350,-0.215
9720,01/04/26 11:50:53 PM,0.67,1.34,292.0,-0.273,99.997,1069.350,-0.279
9721,01/05/26 12:00:53 AM,0.67,1.34,306.1,-0.313,99.997,1069.350,-0.319
9722,01/05/26 12:10:53 AM,1.00,1.67,322.9,-0.410,99.997,1069.350,-0.416
9723,01/05/26 12:20:53 AM,0.67,1.34,331.3,-0.405,99.997,1069.350,-0.411
9724,01/05/26 12:30:53 AM,0.33,1.34,336.9,-0.292,99.997,1069.350,-0.298
9725,01/05/26 12:40:53 AM,0.00,0.00,336.9,0.049,99.997,1069.350,0.044
9726,01/05/26 12:50:53 AM,0.33,1.34,290.6,0.008,99.997,1069.350,0.003
9727,01/05/26 01:00:53 AM,0.00,0.67,220.4,-0.024,99.997,1069.350,-0.029
9728,01/05/26 01:10:53 AM,0.00,0.67,220.4,-0.029,99.997,1069.350,-0.034
9729,01/05/26 01:20:53 AM,0.33,1.00,220.4,-0.013,99.997,1069.350,-0.018
9730,01/05/26 01:30:53 AM,0.00,1.00,220.4,0.011,99.997,1069.350,0.006
9731,01/05/26 01:40:53 AM,0.00,0.00,220.4,0.016,99.997,1069.350,0.011
9732,01/05/26 01:50:53 AM,0.00,0.00,220.4,-0.024,99.997,1069.350,-0.029
9733,01/05/26 02:00:53 AM,0.00,1.00,223.2,-0.032,99.997,1069.350,-0.037
9734,01/05/26 02:10:53 AM,0.33,0.67,293.4,0.014,99.997,1069.350,0.009
9735,01/05/26 02:20:53 AM,0.00,0.33,293.4,0.040,99.997,1069.350,0.035
9736,01/05/26 02:30:53 AM,0.33,0.67,293.4,0.070,99.997,1069.350,0.065
9737,01/05/26 02:40:53 AM,0.00,0.67,293.4,0.148,99.997,1069.350,0.143
9738,01/05/26 02:50:53 AM,0.00,0.67,271.0,0.000,99.997,1069.350,-0.005
9739,01/05/26 03:00:53 AM,0.00,0.67,251.3,-0.128,99.997,1069.350,-0.134
9740,01/05/26 03:10:53 AM,0.00,0.00,251.3,-0.185,99.997,1069.350,-0.191
9741,01/05/26 03:20:53 AM,0.33,0.67,251.3,-0.287,99.997,1069.350,-0.293
9742,01/05/26 03:30:53 AM,0.00,0.00,251.3,-0.182,99.997,1069.350,-0.188
9743,01/05/26 03:40:53 AM,0.00,0.00,261.1,-0.346,99.997,1069.350,-0.352
9744,01/05/26 03:50:53 AM,0.00,0.00,297.6,-0.402,99.997,1069.350,-0.408
9745,01/05/26 04:00:53 AM,0.00,0.00,297.6,-0.324,99.997,1069.350,-0.330
9746,01/05/26 04:10:53 AM,0.00,0.00,297.6,-0.295,99.997,1069.350,-0.301
9747,01/05/26 04:20:53 AM,0.33,1.34,289.2,-0.241,99.997,1069.350,-0.247
9748,01/05/26 04:30:53 AM,0.33,1.00,280.8,-0.150,99.997,1069.350,-0.156
9749,01/05/26 04:40:53 AM,0.00,0.67,280.8,-0.265,99.997,1069.350,-0.271
9750,01/05/26 04:50:53 AM,0.00,0.00,299.0,-0.356,99.997,1069.350,-0.362
9751,01/05/26 05:00:53 AM,0.33,1.34,294.8,-0.402,99.997,1069.350,-0.408
9752,01/05/26 05:10:53 AM,1.00,1.67,263.9,-0.627,99.997,1069.350,-0.633
9753,01/05/26 05:20:53 AM,1.00,1.67,266.7,-0.957,99.997,1069.350,-0.964
9754,01/05/26 05:30:53 AM,1.00,2.34,286.4,-1.330,99.997,1069.350,-1.338
9755,01/05/26 05:40:53 AM,1.67,3.34,318.7,-0.702,99.997,1069.350,-0.709
9756,01/05/26 05:50:53 AM,2.00,2.67,329.9,-0.292,99.997,1069.350,-0.298
9757,01/05/26 06:00:53 AM,0.67,1.67,299.0,-0.504,99.997,1069.350,-0.510
9758,01/05/26 06:10:53 AM,0.67,1.67,271.0,-0.729,99.997,1069.350,-0.736
9759,01/05/26 06:20:53 AM,1.34,2.00,248.5,-1.150,99.997,1069.350,-1.157
9760,01/05/26 06:30:53 AM,1.00,1.67,263.9,-1.456,99.997,1069.350,-1.464
9761,01/05/26 06:40:53 AM,1.34,2.00,268.1,-1.804,99.997,1069.350,-1.812
9762,01/05/26 06:50:53 AM,1.34,2.00,271.0,-2.107,99.997,1069.350,-2.116
9763,01/05/26 07:00:53 AM,1.67,2.34,275.2,-2.136,99.997,1069.350,-2.145
9764,01/05/26 07:10:53 AM,1.34,2.00,300.4,-2.040,99.997,1069.350,-2.049
9765,01/05/26 07:20:53 AM,1.00,1.67,293.4,-1.346,99.997,1069.350,-1.354
9766,01/05/26 07:30:53 AM,1.00,1.34,280.8,-1.327,99.997,1069.350,-1.335
9767,01/05/26 07:40:53 AM,1.00,1.34,315.9,-2.083,99.997,1069.350,-2.092
9768,01/05/26 07:50:53 AM,1.00,1.34,303.2,-2.053,99.997,1069.350,-2.062
9769,01/05/26 08:00:53 AM,1.00,2.00,296.2,-1.708,99.997,1069.350,-1.716
9770,01/05/26 08:10:53 AM,1.00,1.67,286.4,-1.737,99.997,1069.350,-1.745
9771,01/05/26 08:20:53 AM,1.00,1.67,289.2,-1.756,99.997,1069.350,-1.764
9772,01/05/26 08:30:53 AM,0.33,1.34,271.0,-1.954,99.997,1069.350,-1.963
9773,01/05/26 08:40:53 AM,0.33,1.34,235.9,-2.297,99.883,1069.350,-2.321
9774,01/05/26 08:50:53 AM,0.67,1.34,258.3,-1.901,99.980,1069.350,-1.912
9775,01/05/26 09:00:53 AM,0.67,1.00,258.3,-2.075,99.770,1069.350,-2.114
9776,01/05/26 09:10:53 AM,0.33,1.34,237.3,-2.375,99.907,1069.350,-2.396
9777,01/05/26 09:20:53 AM,0.67,1.34,254.1,-2.418,99.997,1069.350,-2.427
9778,01/05/26 09:30:53 AM,0.67,1.34,269.6,-2.442,99.997,1069.350,-2.451
9779,01/05/26 09:40:53 AM,0.67,1.34,269.6,-1.943,99.997,1069.350,-1.952
9780,01/05/26 09:50:53 AM,0.00,0.67,244.3,-1.075,98.422,1069.350,-1.298
9781,01/05/26 10:00:53 AM,0.00,0.00,200.8,-0.614,97.647,1069.350,-0.946
9782,01/05/26 10:10:53 AM,0.00,0.00,186.7,-0.828,97.192,1069.350,-1.223
9783,01/05/26 10:20:53 AM,0.00,0.00,164.3,-1.163,99.348,1069.350,-1.259
9784,01/05/26 10:30:53 AM,0.00,0.00,220.4,-0.303,97.743,1069.350,-0.621
9785,01/05/26 10:40:53 AM,0.00,0.00,249.9,0.625,96.751,1069.350,0.165
9786,01/05/26 10:50:53 AM,0.00,0.00,235.9,1.510,95.198,1069.350,0.823
9787,01/05/26 11:00:53 AM,0.00,0.00,216.2,1.949,95.044,1069.350,1.238
9788,01/05/26 11:10:53 AM,0.33,1.34,171.3,1.215,97.899,1069.350,0.917
9789,01/05/26 11:20:53 AM,0.00,0.67,164.3,2.756,92.944,1069.350,1.729
9790,01/05/26 11:30:53 AM,0.00,0.67,164.3,3.748,90.224,1069.350,2.297
9791,01/05/26 11:40:53 AM,0.00,0.00,189.5,2.620,92.050,1069.350,1.459
9792,01/05/26 11:50:53 AM,0.67,1.67,271.0,2.767,93.355,1069.350,1.802
9793,01/05/26 12:00:53 PM,0.33,1.34,266.7,3.081,93.602,1069.350,2.151
9794,01/05/26 12:10:53 PM,0.67,1.34,233.1,2.936,93.510,1069.350,1.993
9795,01/05/26 12:20:53 PM,0.00,0.67,228.8,4.687,88.499,1069.350,2.953
9796,01/05/26 12:30:53 PM,0.67,2.00,334.1,5.188,85.713,1069.350,2.996
9797,01/05/26 12:40:53 PM,0.33,1.34,349.6,4.687,85.412,1069.350,2.454
9798,01/05/26 12:50:53 PM,1.00,2.00,353.8,4.116,87.967,1069.350,2.305
9799,01/05/26 01:00:53 PM,1.67,2.67,341.2,2.963,92.476,1069.350,1.864
9800,01/05/26 01:10:53 PM,1.67,2.67,331.3,2.662,93.387,1069.350,1.702
9801,01/05/26 01:20:53 PM,0.67,2.34,314.5,2.590,92.992,1069.350,1.572
9802,01/05/26 01:30:53 PM,0.00,0.00,314.5,2.917,92.509,1069.350,1.824
9803,01/05/26 01:40:53 PM,1.34,2.34,317.3,2.748,92.181,1069.350,1.606
9804,01/05/26 01:50:53 PM,1.00,2.00,329.9,2.679,93.153,1069.350,1.684
9805,01/05/26 02:00:53 PM,0.00,1.34,322.9,3.437,91.394,1069.350,2.170
9806,01/05/26 02:10:53 PM,0.00,0.67,307.5,4.614,86.821,1069.350,2.612
9807,01/05/26 02:20:53 PM,0.67,1.67,314.5,5.148,84.570,1069.350,2.767
