"Plot Title: site2km"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21558954, SEN S/N: 21378789)","Current, mA (LGR S/N: 21558954, SEN S/N: 21378789)","Temp, °C (LGR S/N: 21558954, SEN S/N: 21549905)","RH, % (LGR S/N: 21558954, SEN S/N: 21549905)","Wind Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Gust Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Wind Direction, ø (LGR S/N: 21558954, SEN S/N: 21550055)"
6409,02/20/23 01:23:20 AM,-0.2039,0.0000,0.633,79.573,12.36,16.36,289.2
6410,02/20/23 01:33:20 AM,-0.2039,0.0000,0.486,80.160,11.35,15.36,287.8
6411,02/20/23 01:43:20 AM,-0.2039,0.0000,0.512,79.835,11.02,16.03,286.4
6412,02/20/23 01:53:20 AM,-0.2039,0.0000,0.582,80.197,11.02,14.69,290.6
6413,02/20/23 02:03:20 AM,-0.2039,0.0000,0.545,80.972,10.35,13.36,293.4
6414,02/20/23 02:13:20 AM,-0.2039,0.0000,0.665,80.545,9.68,12.36,292.0
6415,02/20/23 02:23:20 AM,-0.2039,0.0000,0.762,80.067,9.68,13.02,287.8
6416,02/20/23 02:33:20 AM,-0.2039,0.0000,0.845,80.188,10.35,13.69,287.8
6417,02/20/23 02:43:20 AM,-0.2039,0.0000,0.727,80.972,9.02,13.02,290.6
6418,02/20/23 02:53:20 AM,-0.2039,0.0000,0.721,80.856,9.35,13.02,289.2
6419,02/20/23 03:03:20 AM,-0.2039,0.0000,0.598,81.678,10.02,13.36,290.6
6420,02/20/23 03:13:20 AM,-0.2039,0.0000,0.705,81.477,10.02,12.69,292.0
6421,02/20/23 03:23:20 AM,-0.2039,0.0000,0.748,81.196,9.68,12.69,290.6
6422,02/20/23 03:33:20 AM,-0.2039,0.0000,0.834,80.571,9.68,12.36,286.4
6423,02/20/23 03:43:20 AM,-0.2039,0.0000,0.829,81.347,10.02,13.36,287.8
6424,02/20/23 03:53:20 AM,-0.2039,0.0000,0.791,82.049,9.68,13.02,287.8
6425,02/20/23 04:03:20 AM,-0.2039,0.0000,0.837,82.293,10.69,13.36,287.8
6426,02/20/23 04:13:20 AM,-0.2039,0.0000,0.834,82.635,10.35,14.03,289.2
6427,02/20/23 04:23:20 AM,-0.2039,0.0000,0.856,82.789,10.35,13.02,289.2
6428,02/20/23 04:33:20 AM,-0.2039,0.0000,0.864,82.666,10.02,12.69,285.0
6429,02/20/23 04:43:20 AM,-0.2039,0.0000,0.842,82.634,9.35,12.02,282.2
6430,02/20/23 04:53:20 AM,-0.2039,0.0000,0.802,83.095,8.68,12.02,283.6
6431,02/20/23 05:03:20 AM,-0.2039,0.0000,0.778,83.290,8.35,10.69,282.2
6432,02/20/23 05:13:20 AM,-0.2039,0.0000,0.775,83.307,9.68,12.36,282.2
6433,02/20/23 05:23:20 AM,-0.2039,0.0000,0.813,83.485,9.68,12.69,280.8
6434,02/20/23 05:33:20 AM,-0.2039,0.0000,0.705,83.836,8.68,11.02,279.4
6435,02/20/23 05:43:20 AM,-0.2039,0.0000,0.649,84.005,8.35,10.69,276.6
6436,02/20/23 05:53:20 AM,-0.2039,0.0000,0.437,84.808,8.35,10.69,276.6
6437,02/20/23 06:03:20 AM,-0.2039,0.0000,0.416,84.765,8.02,10.35,275.2
6438,02/20/23 06:13:20 AM,-0.2039,0.0000,0.204,85.480,7.68,9.35,271.0
6439,02/20/23 06:23:20 AM,-0.2039,0.0000,0.183,85.922,7.68,10.02,273.8
6440,02/20/23 06:33:20 AM,-0.2039,0.0000,0.169,86.217,8.35,11.02,272.4
6441,02/20/23 06:43:20 AM,-0.2039,0.0000,0.137,86.197,10.35,12.69,271.0
6442,02/20/23 06:53:20 AM,-0.2039,0.0000,0.083,86.438,10.69,13.36,268.1
6443,02/20/23 07:03:20 AM,-0.2039,0.0000,0.137,86.581,10.69,12.69,271.0
6444,02/20/23 07:13:20 AM,-0.2039,0.0000,0.209,86.227,10.69,13.36,272.4
6445,02/20/23 07:23:20 AM,-0.2039,0.0000,0.201,86.262,10.35,13.02,271.0
6446,02/20/23 07:33:20 AM,-0.2039,0.0000,0.327,85.901,11.02,13.36,269.6
6447,02/20/23 07:43:20 AM,-0.2039,0.0000,0.410,86.023,11.02,13.36,271.0
6448,02/20/23 07:53:20 AM,-0.2039,0.0000,0.477,85.977,11.02,12.69,269.6
6449,02/20/23 08:03:20 AM,-0.2039,0.0000,0.593,85.727,10.69,13.36,271.0
6450,02/20/23 08:13:20 AM,-0.2039,0.0000,0.558,85.888,10.35,13.02,273.8
6451,02/20/23 08:23:20 AM,-0.2039,0.0000,0.593,86.020,10.02,12.02,273.8
6452,02/20/23 08:33:20 AM,-0.2039,0.0000,0.759,85.460,10.02,12.02,272.4
6453,02/20/23 08:43:20 AM,-0.2039,0.0000,0.735,85.304,10.69,13.02,269.6
6454,02/20/23 08:53:20 AM,-0.2039,0.0000,0.751,85.367,10.69,13.69,269.6
6455,02/20/23 09:03:20 AM,-0.2039,0.0000,0.850,85.017,11.35,13.69,275.2
6456,02/20/23 09:13:20 AM,-0.2039,0.0000,0.898,84.959,11.02,13.02,276.6
6457,02/20/23 09:23:20 AM,-0.2039,0.0000,1.016,84.311,11.02,14.03,279.4
6458,02/20/23 09:33:20 AM,-0.2039,0.0000,1.027,84.494,10.69,12.36,278.0
6459,02/20/23 09:43:20 AM,-0.2039,0.0000,1.156,84.201,10.69,13.02,279.4
6460,02/20/23 09:53:20 AM,-0.2039,0.0000,1.381,83.320,11.69,15.03,282.2
6461,02/20/23 10:03:20 AM,-0.2039,0.0000,1.512,82.679,12.36,15.36,280.8
6462,02/20/23 10:13:20 AM,-0.2039,0.0000,1.630,82.287,11.35,13.36,282.2
6463,02/20/23 10:23:20 AM,-0.2039,0.0000,1.673,82.263,10.02,12.69,282.2
6464,02/20/23 10:33:20 AM,-0.2039,0.0000,1.914,81.213,10.69,13.02,282.2
6465,02/20/23 10:43:20 AM,-0.2039,0.0000,1.778,81.816,10.69,14.03,282.2
6466,02/20/23 10:53:20 AM,-0.2039,0.0000,2.175,79.969,10.02,12.69,283.6
6467,02/20/23 11:03:20 AM,-0.2039,0.0000,2.067,80.241,10.02,12.02,280.8
6468,02/20/23 11:13:20 AM,-0.2039,0.0000,2.293,79.260,9.68,11.69,280.8
6469,02/20/23 11:23:20 AM,-0.2039,0.0000,2.335,79.110,10.02,12.36,279.4
6470,02/20/23 11:33:20 AM,-0.2039,0.0000,2.314,79.576,11.02,13.69,279.4
6471,02/20/23 11:43:20 AM,-0.2039,0.0000,2.488,78.802,10.35,13.36,282.2
6472,02/20/23 11:53:20 AM,-0.2039,0.0000,2.689,77.595,10.35,12.36,285.0
6473,02/20/23 12:03:20 PM,-0.2039,0.0000,2.880,76.609,9.68,12.36,285.0
6474,02/20/23 12:13:20 PM,-0.2039,0.0000,2.995,75.911,9.35,11.35,283.6
6475,02/20/23 12:23:20 PM,-0.2039,0.0000,3.121,75.373,8.68,11.02,282.2
6476,02/20/23 12:33:20 PM,-0.2039,0.0000,3.081,75.734,9.02,10.69,279.4
6477,02/20/23 12:43:20 PM,-0.2039,0.0000,3.051,75.557,8.68,10.35,283.6
6478,02/20/23 12:53:20 PM,-0.2039,0.0000,3.478,73.562,7.68,9.68,285.0
6479,02/20/23 01:03:20 PM,-0.2039,0.0000,3.378,74.009,6.68,9.02,280.8
6480,02/20/23 01:13:20 PM,-0.2039,0.0000,3.789,72.786,5.01,7.01,282.2
6481,02/20/23 01:23:20 PM,-0.2039,0.0000,3.654,72.821,6.35,9.02,286.4
6482,02/20/23 01:33:20 PM,-0.2039,0.0000,3.507,73.515,7.68,9.68,286.4
6483,02/20/23 01:43:20 PM,-0.1988,0.0000,3.528,73.918,7.68,10.02,282.2
6484,02/20/23 01:53:20 PM,-0.2039,0.0000,3.419,75.013,8.35,10.02,275.2
6485,02/20/23 02:03:20 PM,-0.2039,0.0000,3.343,75.326,10.02,13.02,278.0
6486,02/20/23 02:13:20 PM,-0.2039,0.0000,3.574,74.034,9.35,12.69,282.2
6487,02/20/23 02:23:20 PM,-0.2039,0.0000,3.499,75.023,8.68,10.69,278.0
6488,02/20/23 02:33:20 PM,-0.2039,0.0000,3.440,76.007,8.68,12.02,273.8
6489,02/20/23 02:43:20 PM,-0.2039,0.0000,3.402,76.373,8.68,11.35,271.0
6490,02/20/23 02:53:20 PM,-0.1988,0.0000,3.579,75.605,8.35,10.35,273.8
6491,02/20/23 03:03:20 PM,-0.2039,0.0000,3.657,75.222,8.02,9.35,276.6
6492,02/20/23 03:13:20 PM,-0.2039,0.0000,3.665,75.962,7.01,8.68,272.4
6493,02/20/23 03:23:20 PM,-0.2039,0.0000,3.992,75.229,6.35,8.02,272.4
6494,02/20/23 03:33:20 PM,-0.2039,0.0000,4.271,72.898,7.68,11.35,276.6
6495,02/20/23 03:43:20 PM,-0.2039,0.0000,3.196,76.780,10.02,12.02,276.6
6496,02/20/23 03:53:20 PM,-0.2039,0.0000,3.000,77.641,9.02,11.69,275.2
6497,02/20/23 04:03:20 PM,-0.2039,0.0000,3.397,75.047,9.35,11.69,276.6
6498,02/20/23 04:13:20 PM,-0.2039,0.0000,3.290,75.836,8.35,10.35,276.6
6499,02/20/23 04:23:20 PM,-0.2039,0.0000,3.097,76.684,8.68,10.69,279.4
6500,02/20/23 04:33:20 PM,-0.2039,0.0000,2.939,77.783,7.68,10.69,279.4
6501,02/20/23 04:43:20 PM,-0.2039,0.0000,2.923,77.458,8.02,10.02,279.4
6502,02/20/23 04:53:20 PM,-0.2039,0.0000,2.389,79.887,8.02,10.02,276.6
6503,02/20/23 05:03:20 PM,-0.2039,0.0000,2.440,79.799,8.35,10.02,276.6
6504,02/20/23 05:13:20 PM,-0.2039,0.0000,2.531,79.339,7.01,9.02,279.4
6505,02/20/23 05:23:20 PM,-0.2039,0.0000,2.456,79.751,7.01,8.68,279.4
6506,02/20/23 05:33:20 PM,-0.2039,0.0000,2.488,79.506,7.01,9.02,279.4
6507,02/20/23 05:43:20 PM,-0.2039,0.0000,2.424,79.869,6.35,9.02,297.6
6508,02/20/23 05:53:20 PM,-0.2039,0.0000,2.486,79.446,6.68,8.35,283.6
6509,02/20/23 06:03:20 PM,-0.2039,0.0000,2.271,80.899,6.68,7.68,275.2
6510,02/20/23 06:13:20 PM,-0.2039,0.0000,2.097,82.188,6.01,7.01,276.6
6511,02/20/23 06:23:20 PM,-0.2039,0.0000,2.057,82.591,6.35,7.35,279.4
6512,02/20/23 06:33:20 PM,-0.2039,0.0000,2.105,82.452,6.68,8.02,272.4
6513,02/20/23 06:43:20 PM,-0.2039,0.0000,2.035,82.863,6.01,7.01,269.6
6514,02/20/23 06:53:20 PM,-0.2039,0.0000,2.057,82.824,6.01,7.35,269.6
6515,02/20/23 07:03:20 PM,-0.2039,0.0000,2.030,83.191,6.01,7.01,275.2
6516,02/20/23 07:13:20 PM,-0.2039,0.0000,1.968,83.723,5.34,6.01,276.6
6517,02/20/23 07:23:20 PM,-0.2039,0.0000,1.904,84.317,5.01,6.35,275.2
6518,02/20/23 07:33:20 PM,-0.2039,0.0000,2.032,83.474,4.68,6.01,278.0
6519,02/20/23 07:43:20 PM,-0.2039,0.0000,2.132,82.855,4.34,5.34,285.0
6520,02/20/23 07:53:20 PM,-0.2039,0.0000,1.984,83.813,4.01,5.34,279.4
6521,02/20/23 08:03:20 PM,-0.2039,0.0000,1.896,84.398,3.67,4.68,271.0
6522,02/20/23 08:13:20 PM,-0.2039,0.0000,1.853,84.599,3.34,4.01,266.7
6523,02/20/23 08:23:20 PM,-0.2039,0.0000,1.963,83.934,3.34,4.34,266.7
6524,02/20/23 08:33:20 PM,-0.2039,0.0000,2.046,83.520,3.67,5.34,276.6
6525,02/20/23 08:43:20 PM,-0.2039,0.0000,2.070,83.377,3.34,4.68,278.0
6526,02/20/23 08:53:20 PM,-0.2039,0.0000,2.156,82.884,3.34,4.68,280.8
6527,02/20/23 09:03:20 PM,-0.2039,0.0000,2.062,83.497,3.34,4.34,276.6
6528,02/20/23 09:13:20 PM,-0.2039,0.0000,1.984,83.987,3.01,5.01,271.0
6529,02/20/23 09:23:20 PM,-0.2039,0.0000,2.046,83.745,4.01,6.01,272.4
6530,02/20/23 09:33:20 PM,-0.2039,0.0000,2.140,83.423,4.34,6.35,272.4
6531,02/20/23 09:43:20 PM,-0.2039,0.0000,2.175,83.378,4.68,6.01,272.4
6532,02/20/23 09:53:20 PM,-0.2039,0.0000,2.204,83.442,5.34,6.68,278.0
6533,02/20/23 10:03:20 PM,-0.2039,0.0000,2.325,83.334,5.34,7.01,282.2
6534,02/20/23 10:13:20 PM,-0.2039,0.0000,2.175,84.410,4.68,7.35,293.4
6535,02/20/23 10:23:20 PM,-0.2039,0.0000,1.864,85.628,4.34,5.34,294.8
6536,02/20/23 10:33:20 PM,-0.2039,0.0000,1.826,85.589,4.34,5.68,292.0
6537,02/20/23 10:43:20 PM,-0.2039,0.0000,1.874,85.583,4.34,6.01,290.6
6538,02/20/23 10:53:20 PM,-0.2039,0.0000,2.024,85.782,5.01,6.68,286.4
6539,02/20/23 11:03:20 PM,-0.2039,0.0000,2.027,86.677,5.68,7.35,280.8
6540,02/20/23 11:13:20 PM,-0.2039,0.0000,2.019,87.579,5.68,7.35,282.2
6541,02/20/23 11:23:20 PM,-0.2039,0.0000,1.906,87.857,4.01,5.68,293.4
6542,02/20/23 11:33:20 PM,-0.2039,0.0000,1.730,88.324,3.01,4.01,303.2
6543,02/20/23 11:43:20 PM,-0.2039,0.0000,1.496,89.105,2.67,3.34,296.2
6544,02/20/23 11:53:20 PM,-0.2039,0.0000,1.496,89.345,2.67,4.01,310.3
6545,02/21/23 12:03:20 AM,-0.2039,0.0000,1.799,87.977,3.34,5.01,306.1
6546,02/21/23 12:13:20 AM,-0.2039,0.0000,1.660,88.363,3.01,4.34,303.2
6547,02/21/23 12:23:20 AM,-0.2039,0.0000,1.636,88.574,3.01,4.01,293.4
6548,02/21/23 12:33:20 AM,-0.2039,0.0000,1.788,87.659,3.01,4.68,294.8
6549,02/21/23 12:43:20 AM,-0.2039,0.0000,1.815,87.198,3.34,4.01,294.8
6550,02/21/23 12:53:20 AM,-0.2039,0.0000,1.553,87.921,2.34,3.67,283.6
6551,02/21/23 01:03:20 AM,-0.2039,0.0000,1.220,89.068,1.67,2.34,285.0
6552,02/21/23 01:13:20 AM,-0.2039,0.0000,1.282,88.244,2.67,3.67,292.0
6553,02/21/23 01:23:20 AM,-0.2039,0.0000,1.239,87.977,2.67,3.67,297.6
6554,02/21/23 01:33:20 AM,-0.2039,0.0000,1.480,86.542,3.01,4.01,292.0
6555,02/21/23 01:43:20 AM,-0.2039,0.0000,1.625,85.896,3.67,4.68,287.8
6556,02/21/23 01:53:20 AM,-0.2039,0.0000,1.343,86.961,2.67,3.67,285.0
6557,02/21/23 02:03:20 AM,-0.2039,0.0000,1.467,86.001,3.01,3.34,290.6
6558,02/21/23 02:13:20 AM,-0.2039,0.0000,1.829,83.816,3.01,3.67,290.6
6559,02/21/23 02:23:20 AM,-0.2039,0.0000,2.236,81.540,3.01,3.67,287.8
6560,02/21/23 02:33:20 AM,-0.2039,0.0000,2.595,79.074,2.67,3.34,286.4
6561,02/21/23 02:43:20 AM,-0.2039,0.0000,2.979,76.837,3.01,4.34,293.4
6562,02/21/23 02:53:20 AM,-0.2039,0.0000,2.810,77.800,3.01,4.01,296.2
6563,02/21/23 03:03:20 AM,-0.2039,0.0000,2.936,77.154,3.34,4.34,299.0
6564,02/21/23 03:13:20 AM,-0.2039,0.0000,2.732,78.300,3.01,4.01,300.4
6565,02/21/23 03:23:20 AM,-0.2039,0.0000,2.536,79.411,2.00,3.67,285.0
6566,02/21/23 03:33:20 AM,-0.2039,0.0000,3.215,74.562,4.68,8.02,280.8
6567,02/21/23 03:43:20 AM,-0.2039,0.0000,3.335,73.777,6.35,10.02,276.6
6568,02/21/23 03:53:20 AM,-0.2039,0.0000,3.258,74.513,9.02,13.36,279.4
6569,02/21/23 04:03:20 AM,-0.2039,0.0000,2.469,80.810,10.69,15.36,279.4
6570,02/21/23 04:13:20 AM,-0.2039,0.0000,1.392,89.079,9.35,11.69,280.8
6571,02/21/23 04:23:20 AM,-0.2039,0.0000,1.172,91.351,7.35,10.35,285.0
6572,02/21/23 04:33:20 AM,-0.2039,0.0000,0.834,93.547,8.02,11.02,287.8
6573,02/21/23 04:43:20 AM,-0.2039,0.0000,0.303,97.185,6.35,8.02,273.8
6574,02/21/23 04:53:20 AM,-0.2039,0.0000,0.008,99.358,7.01,8.68,266.7
6575,02/21/23 05:03:20 AM,-0.2039,0.0000,0.014,99.817,6.01,7.68,261.1
6576,02/21/23 05:13:20 AM,-0.2039,0.0000,0.051,99.989,6.68,8.68,266.7
6577,02/21/23 05:23:20 AM,-0.2039,0.0000,0.075,99.997,7.35,9.35,269.6
6578,02/21/23 05:33:20 AM,-0.2039,0.0000,0.126,99.997,7.35,9.68,263.9
6579,02/21/23 05:43:20 AM,-0.2039,0.0000,0.126,99.997,7.01,9.02,265.3
6580,02/21/23 05:53:20 AM,-0.2039,0.0000,0.148,99.997,7.35,9.02,266.7
6581,02/21/23 06:03:20 AM,-0.2039,0.0000,0.169,99.997,6.35,8.68,269.6
6582,02/21/23 06:13:20 AM,-0.2039,0.0000,0.158,99.997,5.68,7.68,276.6
6583,02/21/23 06:23:20 AM,-0.2039,0.0000,0.148,99.997,5.01,6.35,278.0
6584,02/21/23 06:33:20 AM,-0.2039,0.0000,0.180,99.997,5.34,7.35,280.8
6585,02/21/23 06:43:20 AM,-0.2039,0.0000,0.172,99.997,5.01,6.01,273.8
6586,02/21/23 06:53:20 AM,-0.2039,0.0000,0.145,99.997,5.01,6.68,258.3
6587,02/21/23 07:03:20 AM,-0.2039,0.0000,0.274,99.997,6.01,9.68,259.7
6588,02/21/23 07:13:20 AM,-0.2039,0.0000,0.373,99.997,6.35,8.35,268.1
6589,02/21/23 07:23:20 AM,-0.2039,0.0000,0.370,99.997,6.01,8.02,268.1
6590,02/21/23 07:33:20 AM,-0.2039,0.0000,0.419,99.942,6.01,7.68,269.6
6591,02/21/23 07:43:20 AM,-0.2039,0.0000,0.743,96.292,8.35,11.02,275.2
6592,02/21/23 07:53:20 AM,-0.2039,0.0000,1.475,81.817,10.02,12.36,279.4
6593,02/21/23 08:03:20 AM,-0.2039,0.0000,1.287,78.276,10.69,12.69,279.4
6594,02/21/23 08:13:20 AM,-0.2039,0.0000,1.400,74.638,10.69,12.36,279.4
6595,02/21/23 08:23:20 AM,-0.2039,0.0000,1.333,74.652,10.69,12.69,275.2
6596,02/21/23 08:33:20 AM,-0.2039,0.0000,1.472,73.053,10.35,12.36,278.0
6597,02/21/23 08:43:20 AM,-0.2039,0.0000,1.338,73.141,9.35,12.69,278.0
6598,02/21/23 08:53:20 AM,-0.2039,0.0000,1.137,69.914,10.02,12.36,279.4
6599,02/21/23 09:03:20 AM,-0.2039,0.0000,0.955,65.277,10.35,12.36,280.8
6600,02/21/23 09:13:20 AM,-0.2039,0.0000,0.810,63.755,9.68,12.02,280.8
6601,02/21/23 09:23:20 AM,-0.2039,0.0000,0.636,61.852,9.35,11.35,279.4
6602,02/21/23 09:33:20 AM,-0.2039,0.0000,0.386,61.204,9.68,12.69,280.8
6603,02/21/23 09:43:20 AM,-0.2039,0.0000,0.306,62.856,8.68,11.35,276.6
6604,02/21/23 09:53:20 AM,-0.2039,0.0000,0.547,59.635,9.02,11.69,280.8
6605,02/21/23 10:03:20 AM,-0.2039,0.0000,0.687,59.953,8.02,10.35,276.6
6606,02/21/23 10:13:20 AM,-0.2039,0.0000,0.936,60.157,8.02,10.69,278.0
6607,02/21/23 10:23:20 AM,-0.2039,0.0000,1.158,58.177,9.02,12.02,282.2
6608,02/21/23 10:33:20 AM,-0.2039,0.0000,1.177,58.096,9.02,12.02,282.2
6609,02/21/23 10:43:20 AM,-0.2039,0.0000,0.904,63.375,7.68,13.02,272.4
6610,02/21/23 10:53:20 AM,-0.2039,0.0000,1.231,59.567,9.02,13.02,285.0
6611,02/21/23 11:03:20 AM,-0.2039,0.0000,0.858,58.933,9.02,13.02,285.0
6612,02/21/23 11:13:20 AM,-0.2039,0.0000,0.931,57.642,8.68,11.02,283.6
6613,02/21/23 11:23:20 AM,-0.2039,0.0000,0.598,59.063,9.35,12.36,285.0
6614,02/21/23 11:33:20 AM,-0.2039,0.0000,0.255,60.908,9.35,12.36,287.8
6615,02/21/23 11:43:20 AM,-0.2039,0.0000,1.030,59.577,8.35,10.35,282.2
6616,02/21/23 11:53:20 AM,-0.2039,0.0000,0.880,60.784,8.02,11.69,279.4
6617,02/21/23 12:03:20 PM,-0.2039,0.0000,0.287,61.912,8.35,11.02,287.8
6618,02/21/23 12:13:20 PM,-0.2039,0.0000,-1.027,72.366,10.69,14.69,311.7
6619,02/21/23 12:23:20 PM,-0.2039,0.0000,-2.107,75.949,10.69,15.03,304.7
6620,02/21/23 12:33:20 PM,-0.2039,0.0000,-2.498,78.167,8.35,11.35,314.5
